session_id,label,label_confidence,local_time,timestamp_ms,side,device_id,sync_id,packet_seq,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,quality_flags,source
person_b_session_01,recovery,high,2026-08-14T21:41:21.989+08:00,1786714881989,right,foot_right_001,2402087,343639817,0.0105,0.0,0.0044,0.0,0.0125,0.0635,31.16,31.86,25.11,32.53,3.8834334,4.0795664,-6.69794195,-6.3,-0.8,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:21.996+08:00,1786714881996,left,foot_left_001,2402087,343639817,0.0103,0.0005,0.0125,0.0007,0.0049,0.096,31.28,32.45,31.77,32.5,-5.2171378,2.1280430499999996,-6.894074949999999,0.6,0.0,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.189+08:00,1786714882189,right,foot_right_001,2402087,343639818,0.0105,0.0,0.0044,0.0,0.0127,0.0628,31.16,31.86,25.11,32.5,3.8932400499999997,4.05014645,-6.7469752,-6.3,-0.8,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.196+08:00,1786714882196,left,foot_left_001,2402087,343639818,0.0103,0.0005,0.0127,0.0007,0.0046,0.0957,31.28,32.45,31.77,32.53,-5.20733115,2.1280430499999996,-6.874461649999999,0.7,0.0,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.389+08:00,1786714882389,right,foot_right_001,2402087,343639819,0.0107,0.0,0.0046,0.0,0.0127,0.062,31.16,31.86,25.08,32.53,3.9030467,4.0795664,-6.717555249999999,-6.3,-1.0,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.396+08:00,1786714882396,left,foot_left_001,2402087,343639819,0.0103,0.0007,0.0129,0.001,0.0049,0.096,31.28,32.45,31.77,32.5,-5.20733115,2.1280430499999996,-6.864655,0.4,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.589+08:00,1786714882589,right,foot_right_001,2402087,343639820,0.0107,0.0,0.0049,0.0,0.0129,0.0613,31.16,31.86,25.16,32.56,3.93246665,4.05014645,-6.7273619,-6.5,-0.7,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.596+08:00,1786714882596,left,foot_left_001,2402087,343639820,0.0115,0.0007,0.0144,0.0012,0.0049,0.0955,31.25,32.45,31.77,32.53,-5.2269444499999995,2.1280430499999996,-6.874461649999999,0.7,0.2,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.789+08:00,1786714882789,right,foot_right_001,2402087,343639821,0.011,0.0,0.0049,0.0,0.0129,0.0613,31.16,31.86,25.11,32.53,3.91285335,4.08937305,-6.668522,-6.2,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.796+08:00,1786714882796,left,foot_left_001,2402087,343639821,0.0112,0.001,0.0147,0.0012,0.0049,0.096,31.28,32.45,31.77,32.53,-5.236751099999999,2.10842975,-6.9038816,0.7,0.2,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.989+08:00,1786714882989,right,foot_right_001,2402087,343639822,0.0107,0.0,0.0046,0.0,0.0134,0.0618,31.16,31.86,25.11,32.53,3.9030467,4.0795664,-6.69794195,-6.2,-1.0,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:22.996+08:00,1786714882996,left,foot_left_001,2402087,343639822,0.0105,0.0007,0.0134,0.001,0.0046,0.0965,31.28,32.45,31.77,32.5,-5.197524499999999,2.1182364,-6.8842683,0.6,0.2,2.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.189+08:00,1786714883189,right,foot_right_001,2402087,343639823,0.011,0.0,0.0046,0.0,0.0134,0.0618,31.16,31.86,25.16,32.56,3.93246665,4.10898635,-6.668522,-6.4,-0.8,-1.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.196+08:00,1786714883196,left,foot_left_001,2402087,343639823,0.0107,0.001,0.0137,0.0007,0.0049,0.0965,31.25,32.45,31.77,32.53,-5.236751099999999,2.1182364,-6.8842683,0.7,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.389+08:00,1786714883389,right,foot_right_001,2402087,343639824,0.011,0.0,0.0046,0.0,0.0134,0.0613,31.16,31.86,25.11,32.53,3.9030467,4.118792999999999,-6.73716855,-6.3,-1.0,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.396+08:00,1786714883396,left,foot_left_001,2402087,343639824,0.0107,0.001,0.0137,0.0007,0.0049,0.0967,31.25,32.45,31.77,32.5,-5.236751099999999,2.1280430499999996,-6.8842683,0.7,0.3,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.589+08:00,1786714883589,right,foot_right_001,2402087,343639825,0.0112,0.0,0.0046,0.0,0.0132,0.0608,31.16,31.86,25.11,32.53,3.8834334,4.0795664,-6.717555249999999,-6.2,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.596+08:00,1786714883596,left,foot_left_001,2402087,343639825,0.011,0.001,0.0137,0.001,0.0049,0.0967,31.28,32.45,31.77,32.5,-5.2269444499999995,2.1182364,-6.894074949999999,0.6,0.1,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.789+08:00,1786714883789,right,foot_right_001,2402087,343639826,0.011,0.0,0.0046,0.0,0.0132,0.0581,31.19,31.95,25.16,32.56,3.8932400499999997,4.10898635,-6.7077485999999995,-6.1,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.796+08:00,1786714883796,left,foot_left_001,2402087,343639826,0.011,0.001,0.0142,0.0012,0.0051,0.0962,31.28,32.45,31.77,32.5,-5.20733115,2.08881645,-6.854848349999999,0.7,0.0,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.989+08:00,1786714883989,right,foot_right_001,2402087,343639827,0.011,0.0,0.0051,0.0,0.0132,0.0574,31.16,31.86,25.16,32.53,3.9030467,4.069759749999999,-6.7077485999999995,-6.3,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:23.996+08:00,1786714883996,left,foot_left_001,2402087,343639827,0.0115,0.001,0.0149,0.0012,0.0054,0.0955,31.28,32.45,31.77,32.5,-5.2171378,2.1280430499999996,-6.83523505,0.7,0.1,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.189+08:00,1786714884189,right,foot_right_001,2402087,343639828,0.0112,0.0,0.0054,0.0,0.0132,0.0559,31.19,31.95,25.16,32.59,3.8834334,4.08937305,-6.7077485999999995,-6.3,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.196+08:00,1786714884196,left,foot_left_001,2402087,343639828,0.0132,0.0012,0.0171,0.0017,0.0056,0.0926,31.28,32.45,31.77,32.53,-5.236751099999999,2.0986230999999997,-6.913688249999999,0.5,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.389+08:00,1786714884389,right,foot_right_001,2402087,343639829,0.0115,0.0,0.0056,0.0,0.0132,0.0564,31.19,31.86,25.16,32.56,3.8932400499999997,4.069759749999999,-6.7273619,-6.3,-1.0,-1.5,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.396+08:00,1786714884396,left,foot_left_001,2402087,343639829,0.0129,0.0012,0.0178,0.002,0.0054,0.0938,31.25,32.45,31.77,32.5,-5.2563644,2.10842975,-6.874461649999999,0.7,0.3,2.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.589+08:00,1786714884589,right,foot_right_001,2402087,343639830,0.0112,0.0,0.0059,0.0,0.0134,0.0574,31.19,31.95,25.16,32.56,3.8834334,4.10898635,-6.7077485999999995,-6.3,-0.9,-1.4,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.596+08:00,1786714884596,left,foot_left_001,2402087,343639830,0.0129,0.001,0.0178,0.002,0.0059,0.0955,31.28,32.45,31.77,32.53,-5.2269444499999995,2.1182364,-6.8450416999999995,0.7,0.2,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.789+08:00,1786714884789,right,foot_right_001,2402087,343639831,0.0107,0.0,0.0059,0.0,0.0134,0.0593,31.19,31.86,25.16,32.53,3.8834334,4.08937305,-6.73716855,-6.3,-1.1,-1.5,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.796+08:00,1786714884796,left,foot_left_001,2402087,343639831,0.012,0.001,0.0154,0.0017,0.0054,0.0965,31.28,32.45,31.77,32.53,-5.20733115,2.10842975,-6.8450416999999995,0.5,0.2,2.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.989+08:00,1786714884989,right,foot_right_001,2402087,343639832,0.011,0.0,0.0059,0.0,0.0137,0.0603,31.16,31.95,25.16,32.56,3.91285335,4.10898635,-6.73716855,-6.4,-0.9,-1.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:24.996+08:00,1786714884996,left,foot_left_001,2402087,343639832,0.0112,0.001,0.0147,0.0015,0.0056,0.0972,31.25,32.45,31.77,32.5,-5.20733115,2.1280430499999996,-6.894074949999999,0.6,0.1,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.189+08:00,1786714885189,right,foot_right_001,2402087,343639833,0.0107,0.0,0.0061,0.0,0.0137,0.0606,31.16,31.86,25.16,32.53,3.91285335,4.08937305,-6.73716855,-6.4,-0.8,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.196+08:00,1786714885196,left,foot_left_001,2402087,343639833,0.0107,0.001,0.0142,0.0015,0.0056,0.0977,31.28,32.45,31.77,32.5,-5.2171378,2.1182364,-6.864655,0.6,0.2,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.389+08:00,1786714885389,right,foot_right_001,2402087,343639834,0.0107,0.0,0.0063,0.0,0.0137,0.0606,31.19,31.95,25.16,32.56,3.92266,4.0991797,-6.7077485999999995,-6.3,-1.0,-1.4,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.396+08:00,1786714885396,left,foot_left_001,2402087,343639834,0.011,0.0012,0.0147,0.0012,0.0056,0.0974,31.28,32.45,31.77,32.53,-5.20733115,2.10842975,-6.894074949999999,0.6,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.589+08:00,1786714885589,right,foot_right_001,2402087,343639835,0.011,0.0,0.0061,0.0002,0.0137,0.0608,31.19,31.86,25.16,32.56,3.9030467,4.08937305,-6.7077485999999995,-6.3,-0.8,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.596+08:00,1786714885596,left,foot_left_001,2402087,343639835,0.011,0.0012,0.0147,0.0017,0.0059,0.0974,31.28,32.45,31.77,32.5,-5.2269444499999995,2.10842975,-6.894074949999999,0.7,0.2,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.789+08:00,1786714885789,right,foot_right_001,2402087,343639836,0.0107,0.0,0.0061,0.0002,0.0137,0.0608,31.19,31.95,25.19,32.56,3.8834334,4.08937305,-6.6881353,-6.3,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.796+08:00,1786714885796,left,foot_left_001,2402087,343639836,0.0112,0.0012,0.0144,0.0017,0.0059,0.0974,31.28,32.45,31.77,32.53,-5.18771785,2.1182364,-6.9038816,0.6,0.1,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.989+08:00,1786714885989,right,foot_right_001,2402087,343639837,0.011,0.0,0.0061,0.0002,0.0137,0.0608,31.16,31.86,25.16,32.53,3.92266,4.0991797,-6.7273619,-6.3,-0.9,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:25.996+08:00,1786714885996,left,foot_left_001,2402087,343639837,0.0115,0.0012,0.0144,0.002,0.0059,0.0969,31.28,32.45,31.77,32.53,-5.236751099999999,2.1182364,-6.8450416999999995,0.7,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.189+08:00,1786714886189,right,foot_right_001,2402087,343639838,0.011,0.0,0.0061,0.0002,0.0137,0.0603,31.19,31.86,25.16,32.53,3.9030467,4.0795664,-6.69794195,-6.3,-0.8,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.196+08:00,1786714886196,left,foot_left_001,2402087,343639838,0.012,0.0012,0.0159,0.0022,0.0059,0.0965,31.28,32.45,31.77,32.5,-5.197524499999999,2.1182364,-6.8450416999999995,0.6,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.389+08:00,1786714886389,right,foot_right_001,2402087,343639839,0.011,0.0,0.0056,0.0,0.0139,0.0601,31.19,31.86,25.16,32.56,3.8932400499999997,4.069759749999999,-6.7273619,-6.3,-0.8,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.396+08:00,1786714886396,left,foot_left_001,2402087,343639839,0.0125,0.0012,0.0171,0.0024,0.0061,0.0965,31.28,32.45,31.77,32.53,-5.2171378,2.08881645,-6.8842683,0.6,0.3,2.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.589+08:00,1786714886589,right,foot_right_001,2402087,343639840,0.0112,0.0,0.0059,0.0,0.0137,0.0574,31.16,31.86,25.16,32.53,3.92266,4.0991797,-6.69794195,-6.8,-0.7,-1.4,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.596+08:00,1786714886596,left,foot_left_001,2402087,343639840,0.0122,0.001,0.0171,0.0022,0.0061,0.0974,31.25,32.45,31.77,32.53,-5.20733115,2.10842975,-6.874461649999999,0.6,0.3,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.789+08:00,1786714886789,right,foot_right_001,2402087,343639841,0.0107,0.0,0.0056,0.0,0.0127,0.0567,31.19,31.95,25.19,32.56,3.91285335,4.08937305,-6.678328649999999,-6.7,-0.5,-1.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.796+08:00,1786714886796,left,foot_left_001,2402087,343639841,0.011,0.001,0.0154,0.0022,0.0063,0.0989,31.25,32.47,31.77,32.5,-5.236751099999999,2.08881645,-6.894074949999999,0.6,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.989+08:00,1786714886989,right,foot_right_001,2402087,343639842,0.0117,0.0,0.0044,0.0005,0.0127,0.0454,31.19,31.95,25.19,32.56,3.93246665,4.1482129500000005,-6.678328649999999,-6.3,-1.0,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:26.996+08:00,1786714886996,left,foot_left_001,2402087,343639842,0.0122,0.001,0.0171,0.0022,0.0071,0.0989,31.25,32.47,31.77,32.5,-5.197524499999999,2.1378497,-6.864655,0.7,0.3,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.189+08:00,1786714887189,right,foot_right_001,2402087,343639843,0.0115,0.0,0.0059,0.0,0.0127,0.0466,31.16,31.86,25.16,32.56,3.9030467,4.10898635,-6.678328649999999,-6.1,-1.1,-1.5,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.196+08:00,1786714887196,left,foot_left_001,2402087,343639843,0.0127,0.001,0.0176,0.0022,0.0068,0.0987,31.25,32.45,31.77,32.5,-5.197524499999999,2.1280430499999996,-6.874461649999999,0.6,-0.2,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.389+08:00,1786714887389,right,foot_right_001,2402087,343639844,0.0105,0.0,0.0059,0.0002,0.0132,0.0535,31.19,31.86,25.16,32.56,3.8834334,4.0991797,-6.7273619,-6.4,-0.8,-1.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.396+08:00,1786714887396,left,foot_left_001,2402087,343639844,0.0117,0.0012,0.0168,0.0024,0.0063,0.0982,31.28,32.45,31.77,32.5,-5.2269444499999995,2.10842975,-6.894074949999999,0.7,-0.1,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.589+08:00,1786714887589,right,foot_right_001,2402087,343639845,0.0112,0.0,0.0066,0.0,0.0134,0.0542,31.19,31.95,25.16,32.56,3.8932400499999997,4.0991797,-6.69794195,-6.3,-1.0,-1.5,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.596+08:00,1786714887596,left,foot_left_001,2402087,343639845,0.0125,0.0015,0.0176,0.0022,0.0063,0.0955,31.28,32.45,31.77,32.5,-5.236751099999999,2.1182364,-6.874461649999999,0.7,0.1,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.789+08:00,1786714887789,right,foot_right_001,2402087,343639846,0.0115,0.0002,0.0068,0.0002,0.0139,0.0557,31.16,31.86,25.16,32.53,3.9030467,4.10898635,-6.7273619,-6.0,-1.1,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.796+08:00,1786714887796,left,foot_left_001,2402087,343639846,0.0125,0.0012,0.0176,0.0024,0.0061,0.0935,31.25,32.45,31.77,32.5,-5.24655775,2.1280430499999996,-6.854848349999999,0.6,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.989+08:00,1786714887989,right,foot_right_001,2402087,343639847,0.0107,0.0,0.0061,0.0,0.0142,0.0576,31.16,31.95,25.11,32.53,3.85401345,4.03053315,-6.7273619,-6.4,-1.1,-1.8,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:27.996+08:00,1786714887996,left,foot_left_001,2402087,343639847,0.0122,0.0015,0.0154,0.0022,0.0061,0.0955,31.25,32.45,31.77,32.5,-5.2563644,2.1476563499999997,-6.864655,0.7,0.0,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.189+08:00,1786714888189,right,foot_right_001,2402087,343639848,0.0098,0.0,0.0054,0.0,0.0142,0.0601,31.19,31.86,25.19,32.56,3.93246665,4.08937305,-6.6096821,-6.7,-0.6,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.196+08:00,1786714888196,left,foot_left_001,2402087,343639848,0.021,0.0005,0.0134,0.0022,0.0063,0.0913,31.25,32.45,31.77,32.5,-5.28578435,2.157463,-6.8450416999999995,-0.5,-1.4,1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.389+08:00,1786714888389,right,foot_right_001,2402087,343639849,0.0042,0.0,0.0015,0.0,0.0125,0.0596,31.16,31.86,25.16,32.53,3.92266,4.1482129500000005,-6.6489087,-7.1,-0.9,-1.7,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.396+08:00,1786714888396,left,foot_left_001,2402087,343639849,0.0908,0.0044,0.0147,0.0068,0.0037,0.064,31.25,32.45,31.77,32.53,-5.3152042999999995,2.08881645,-6.7862018,0.1,-2.2,0.5,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.589+08:00,1786714888589,right,foot_right_001,2402087,343639850,0.0,0.0,0.0,0.0,0.0144,0.0691,31.16,31.86,25.16,32.53,3.8638201,4.158019599999999,-6.6881353,-7.6,-1.3,-2.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.596+08:00,1786714888596,left,foot_left_001,2402087,343639850,0.1976,0.0044,0.0193,0.0112,0.0005,0.0498,31.28,32.45,31.77,32.53,-5.40346415,2.0593964999999996,-6.7862018,0.5,-1.6,1.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.789+08:00,1786714888789,right,foot_right_001,2402087,343639851,0.0,0.0,0.0,0.0,0.0188,0.0769,31.19,31.95,25.19,32.53,3.8638201,4.24627945,-6.6881353,-4.8,-1.4,-1.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.796+08:00,1786714888796,left,foot_left_001,2402087,343639851,0.2422,0.0046,0.0242,0.0142,0.0,0.0364,31.28,32.45,31.77,32.53,-5.3544309,2.0986230999999997,-6.7273619,0.9,0.0,1.6,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.989+08:00,1786714888989,right,foot_right_001,2402087,343639852,0.0,0.0,0.0,0.0,0.0239,0.0823,31.19,31.86,25.19,32.53,3.85401345,4.10898635,-6.7273619,-5.9,-1.1,-1.5,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:28.996+08:00,1786714888996,left,foot_left_001,2402087,343639852,0.2606,0.0046,0.0295,0.0164,0.0,0.0239,31.25,32.45,31.77,32.53,-5.42307745,2.0986230999999997,-6.7469752,0.7,0.0,1.6,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.189+08:00,1786714889189,right,foot_right_001,2402087,343639853,0.0,0.0,0.0,0.0,0.0261,0.0899,31.19,31.95,25.19,32.53,3.77556025,4.2364728,-6.69794195,-8.7,-0.9,-2.6,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.196+08:00,1786714889196,left,foot_left_001,2402087,343639853,0.264,0.0034,0.0317,0.0144,0.0,0.0254,31.28,32.45,31.77,32.53,-5.432884099999999,2.06920315,-6.7469752,1.1,0.6,2.1,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.389+08:00,1786714889389,right,foot_right_001,2402087,343639854,0.0,0.0,0.0,0.0,0.0254,0.0974,31.19,31.95,25.19,32.56,3.81478685,4.2168595,-6.678328649999999,-4.8,-0.8,-0.9,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.396+08:00,1786714889396,left,foot_left_001,2402087,343639854,0.2447,0.002,0.0166,0.0103,0.0,0.0405,31.25,32.45,31.77,32.5,-5.374044199999999,2.0986230999999997,-6.7273619,1.0,0.9,2.4,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.589+08:00,1786714889589,right,foot_right_001,2402087,343639855,0.0,0.0,0.0,0.0,0.0247,0.0923,31.19,31.86,25.19,32.53,3.8442068,4.24627945,-6.6881353,-5.0,-1.0,-0.6,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.596+08:00,1786714889596,left,foot_left_001,2402087,343639855,0.2427,0.0044,0.0239,0.0134,0.0,0.044,31.28,32.5,31.77,32.53,-5.3936575,2.0986230999999997,-6.7077485999999995,0.4,-0.2,2.0,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.789+08:00,1786714889789,right,foot_right_001,2402087,343639856,0.0,0.0,0.0,0.0,0.0242,0.0889,31.19,31.95,25.19,32.53,3.8834334,4.2168595,-6.7077485999999995,-6.7,-0.9,-1.2,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.796+08:00,1786714889796,left,foot_left_001,2402087,343639856,0.2486,0.0051,0.0313,0.0134,0.0002,0.0435,31.28,32.5,31.77,32.53,-5.432884099999999,2.1182364,-6.7469752,0.9,0.2,1.9,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.989+08:00,1786714889989,right,foot_right_001,2402087,343639857,0.0,0.0,0.0,0.0,0.023,0.0869,31.19,31.86,25.19,32.59,3.8442068,4.256086099999999,-6.6489087,-6.6,-1.3,-1.3,0,ble
person_b_session_01,recovery,high,2026-08-14T21:41:29.996+08:00,1786714889996,left,foot_left_001,2402087,343639857,0.2567,0.0051,0.0383,0.0176,0.0,0.0418,31.28,32.5,31.77,32.53,-5.413270799999999,2.08881645,-6.7273619,0.8,0.1,1.9,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.189+08:00,1786714890189,right,foot_right_001,2402087,343639858,0.0,0.0,0.0,0.0,0.0222,0.085,31.16,31.95,25.16,32.59,3.8638201,4.2364728,-6.6881353,-6.5,-0.7,-1.3,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.196+08:00,1786714890196,left,foot_left_001,2402087,343639858,0.2623,0.0054,0.0435,0.0178,0.0002,0.0442,31.28,32.45,31.77,32.53,-5.38385085,2.06920315,-6.7665885,0.7,0.4,2.1,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.389+08:00,1786714890389,right,foot_right_001,2402087,343639859,0.0007,0.0,0.0,0.0,0.0215,0.0818,31.16,31.95,25.16,32.53,3.8442068,4.22666615,-6.6096821,-5.8,-0.9,-1.0,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.396+08:00,1786714890396,left,foot_left_001,2402087,343639859,0.2674,0.0056,0.0459,0.021,0.0002,0.0452,31.28,32.5,31.77,32.53,-5.40346415,2.08881645,-6.73716855,0.8,0.5,2.1,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.589+08:00,1786714890589,right,foot_right_001,2402087,343639860,0.0005,0.0,0.0,0.0,0.0212,0.0784,31.19,31.95,25.19,32.59,3.85401345,4.20705285,-6.6489087,-6.0,-0.9,-1.2,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.596+08:00,1786714890596,left,foot_left_001,2402087,343639860,0.2603,0.0056,0.0493,0.0215,0.0002,0.0486,31.28,32.5,31.77,32.53,-5.3642375499999995,2.0986230999999997,-6.73716855,0.7,0.3,2.2,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.789+08:00,1786714890789,right,foot_right_001,2402087,343639861,0.0005,0.0,0.0,0.0,0.0212,0.0774,31.16,31.95,25.19,32.56,3.85401345,4.2168595,-6.65871535,-6.4,-0.9,-1.3,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.796+08:00,1786714890796,left,foot_left_001,2402087,343639861,0.2598,0.0054,0.0491,0.0217,0.0007,0.051,31.28,32.5,31.83,32.56,-5.3936575,2.0790097999999997,-6.7665885,0.9,0.2,2.1,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.989+08:00,1786714890989,right,foot_right_001,2402087,343639862,0.0007,0.0,0.0,0.0,0.0215,0.0799,31.16,31.86,25.19,32.59,3.8638201,4.2168595,-6.6489087,-6.3,-1.0,-1.4,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:30.996+08:00,1786714890996,left,foot_left_001,2402087,343639862,0.2471,0.0046,0.0403,0.0173,0.0007,0.0559,31.28,32.5,31.77,32.53,-5.374044199999999,2.04958985,-6.815621749999999,0.6,0.4,2.5,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:31.189+08:00,1786714891189,right,foot_right_001,2402087,343639863,0.0005,0.0,0.0,0.0,0.0212,0.0801,31.16,31.95,25.19,32.59,3.85401345,4.20705285,-6.6489087,-6.2,-0.9,-1.4,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:31.196+08:00,1786714891196,left,foot_left_001,2402087,343639863,0.2322,0.0034,0.0247,0.0107,0.0002,0.0613,31.25,32.5,31.77,32.53,-5.3936575,2.0790097999999997,-6.756781849999999,0.8,0.3,2.1,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:31.389+08:00,1786714891389,right,foot_right_001,2402087,343639864,0.0002,0.0,0.0,0.0,0.0215,0.0811,31.16,31.95,25.19,32.59,3.8638201,4.22666615,-6.678328649999999,-6.3,-1.0,-1.3,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:31.396+08:00,1786714891396,left,foot_left_001,2402087,343639864,0.2313,0.0032,0.0217,0.0115,0.0002,0.0628,31.25,32.5,31.77,32.53,-5.3642375499999995,2.08881645,-6.776395149999999,0.9,0.3,2.1,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:31.589+08:00,1786714891589,right,foot_right_001,2402087,343639865,0.0005,0.0,0.0,0.0,0.0215,0.0818,31.16,31.95,25.19,32.59,3.8834334,4.2168595,-6.678328649999999,-6.3,-0.9,-1.3,0,ble
person_b_session_01,left_forefoot_high,high,2026-08-14T21:41:31.596+08:00,1786714891596,left,foot_left_001,2402087,343639865,0.2237,0.0024,0.0208,0.0117,0.0,0.0659,31.28,32.5,31.77,32.53,-5.34462425,2.06920315,-6.7665885,0.7,0.3,2.1,0,ble
