protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p4t_v1,foot_left_001,left,1005,57,1760000411400,0.4089,0.3937,0.4294,0.3587,0.1054,0.0954,30.8,30.88,30.49,30.69,0.0016,-0.0084,9.8144,0.2675,0.2846,-0.1164,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,57,1760000411420,0.2757,0.2983,0.312,0.2494,0.3157,0.2909,30.73,30.8,30.4,30.58,0.0017,0.0105,9.8292,0.0289,-0.1078,0.088,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,58,1760000411600,0.4193,0.3884,0.4386,0.3629,0.1012,0.0968,30.79,30.89,30.52,30.68,0.0235,0.0078,9.8178,-0.0833,0.0619,0.0528,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,58,1760000411620,0.2774,0.3051,0.3206,0.2497,0.3191,0.3053,30.72,30.77,30.43,30.62,0.0277,0.025,9.7997,-0.074,0.1607,0.0489,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,59,1760000411800,0.4066,0.4032,0.4257,0.3609,0.1034,0.0889,30.77,30.93,30.53,30.7,0.0165,0.0139,9.819,-0.076,0.2744,0.0594,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,59,1760000411820,0.2855,0.3041,0.3132,0.2451,0.3192,0.3033,30.73,30.78,30.39,30.59,0.0145,0.0078,9.7887,0.2881,0.2542,0.0778,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,60,1760000412000,0.4169,0.3905,0.4247,0.3526,0.1054,0.0961,30.8,30.9,30.5,30.69,-0.0246,0.0297,9.803,-0.0591,0.0355,-0.1744,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,60,1760000412020,0.2782,0.3014,0.3125,0.2529,0.3156,0.293,30.68,30.81,30.37,30.57,0.0136,0.0195,9.7917,-0.2707,0.1624,0.1807,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,61,1760000412200,0.4102,0.3934,0.4332,0.357,0.1071,0.0843,30.8,30.91,30.49,30.7,0.0101,-0.0088,9.8159,-0.1027,-0.261,-0.0827,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,61,1760000412220,0.2811,0.2895,0.3155,0.248,0.3103,0.2917,30.68,30.79,30.42,30.57,0.0064,-0.0275,9.7827,0.2856,0.0411,0.0226,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,62,1760000412400,0.414,0.3936,0.4304,0.3533,0.1149,0.0885,30.77,30.91,30.5,30.72,-0.0231,-0.0147,9.794,0.1097,-0.0994,-0.194,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,62,1760000412420,0.2747,0.2918,0.3089,0.2468,0.3228,0.3025,30.71,30.78,30.38,30.57,0.0245,0.0244,9.7874,-0.2898,-0.1097,-0.1501,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,63,1760000412600,0.4179,0.3891,0.4343,0.3636,0.1084,0.0973,30.79,30.89,30.46,30.7,-0.0024,0.0224,9.7987,0.1095,-0.1694,-0.0054,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,63,1760000412620,0.2818,0.3022,0.3099,0.2371,0.3179,0.2935,30.71,30.77,30.41,30.61,0.0119,-0.0141,9.8294,-0.1168,0.21,0.1694,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,64,1760000412800,0.4111,0.4006,0.4265,0.3542,0.1092,0.0966,30.78,30.9,30.46,30.69,-0.0131,-0.0105,9.8353,-0.2734,-0.0701,-0.13,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,64,1760000412820,0.2847,0.2993,0.3213,0.2423,0.3184,0.2914,30.71,30.79,30.39,30.6,0.0025,0.0148,9.8043,0.2907,0.115,-0.0277,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,65,1760000413000,0.4127,0.3987,0.438,0.359,0.1148,0.0839,30.78,30.88,30.46,30.71,0.0266,-0.0032,9.8065,-0.2763,0.053,0.0053,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,65,1760000413020,0.2846,0.3044,0.3206,0.2417,0.3122,0.2899,30.69,30.76,30.39,30.61,-0.02,0.0166,9.7863,-0.0662,-0.1379,-0.0783,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,66,1760000413200,0.4175,0.401,0.4268,0.3589,0.1105,0.0908,30.78,30.89,30.45,30.7,-0.0195,-0.0251,9.7739,0.1363,0.2996,-0.0794,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,66,1760000413220,0.2789,0.3019,0.3131,0.2456,0.3181,0.303,30.66,30.81,30.37,30.56,-0.0233,-0.0133,9.8263,-0.2685,0.1476,-0.004,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,67,1760000413400,0.4196,0.3912,0.4369,0.3661,0.102,0.086,30.75,30.9,30.49,30.71,-0.0177,0.0031,9.828,0.0341,-0.1232,-0.1489,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,67,1760000413420,0.2781,0.3019,0.3135,0.2382,0.3129,0.2989,30.68,30.78,30.37,30.57,0.0133,-0.0286,9.8466,0.123,0.2388,0.0145,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,68,1760000413600,0.4079,0.3899,0.4276,0.3588,0.1134,0.0958,30.77,30.85,30.47,30.66,-0.0024,-0.0214,9.7882,-0.0837,-0.1347,-0.1972,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,68,1760000413620,0.2748,0.2945,0.3193,0.2377,0.3172,0.2923,30.65,30.75,30.35,30.57,-0.0211,0.0256,9.7682,-0.2776,-0.0904,-0.0197,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,69,1760000413800,0.4214,0.4033,0.4334,0.3576,0.1029,0.0883,30.78,30.89,30.44,30.68,0.0113,-0.0205,9.8463,-0.2323,-0.1288,-0.0155,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,69,1760000413820,0.2735,0.2971,0.3128,0.2492,0.3216,0.3053,30.69,30.76,30.36,30.55,-0.0157,-0.0125,9.7949,0.0336,-0.1735,0.1189,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,70,1760000414000,0.4117,0.3951,0.4386,0.366,0.1082,0.0847,30.77,30.87,30.44,30.66,-0.0182,-0.0103,9.828,0.2366,-0.2005,-0.1841,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,70,1760000414020,0.2726,0.3017,0.3134,0.2382,0.309,0.3023,30.68,30.75,30.35,30.55,0.008,-0.0007,9.8307,0.2735,-0.2716,0.0036,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,71,1760000414200,0.4172,0.3954,0.4388,0.3577,0.1072,0.0886,30.77,30.88,30.49,30.67,-0.03,-0.0076,9.814,-0.0857,-0.0367,-0.137,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,71,1760000414220,0.2862,0.2934,0.3147,0.2452,0.3207,0.3007,30.64,30.79,30.34,30.59,0.0253,-0.0213,9.7753,-0.1197,0.1317,-0.1069,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,72,1760000414400,0.4209,0.3897,0.4245,0.3562,0.1035,0.0883,30.75,30.84,30.49,30.65,0.0245,-0.0037,9.7852,0.2217,-0.2086,-0.008,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,72,1760000414420,0.2747,0.2975,0.3134,0.24,0.3159,0.2996,30.69,30.75,30.35,30.59,0.0019,0.0002,9.7707,-0.1491,0.0391,0.1862,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,73,1760000414600,0.4199,0.393,0.4343,0.36,0.1059,0.0871,30.76,30.83,30.46,30.67,0.0135,-0.0009,9.81,0.0691,-0.0775,-0.1626,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,73,1760000414620,0.2736,0.2974,0.3147,0.2454,0.3125,0.3024,30.64,30.77,30.35,30.53,0.0094,0.0013,9.7956,-0.0486,-0.2215,0.0513,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,74,1760000414800,0.4081,0.3907,0.4353,0.3613,0.106,0.0887,30.77,30.84,30.48,30.64,0.0067,0.0067,9.808,0.2605,-0.0767,0.1546,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,74,1760000414820,0.2864,0.3053,0.3179,0.2512,0.3137,0.2938,30.66,30.75,30.34,30.57,-0.0184,0.0265,9.7905,-0.1216,0.2773,-0.0484,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,75,1760000415000,0.4204,0.3892,0.4316,0.3529,0.1141,0.0953,30.75,30.88,30.47,30.64,0.0151,0.0281,9.7901,-0.1769,0.1347,0.1757,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,75,1760000415020,0.2862,0.2956,0.3193,0.2423,0.3183,0.2922,30.67,30.73,30.32,30.55,-0.021,-0.0169,9.8126,0.1813,0.056,-0.0208,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,76,1760000415200,0.4117,0.3889,0.4322,0.3549,0.1139,0.0934,30.74,30.83,30.43,30.63,0.0019,-0.004,9.8343,0.2419,0.1429,0.0394,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,76,1760000415220,0.2754,0.304,0.3159,0.251,0.3219,0.2907,30.64,30.75,30.35,30.54,0.0049,0.0117,9.7808,-0.0455,0.2876,0.1527,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,77,1760000415400,0.4199,0.3881,0.4329,0.353,0.1058,0.0822,30.73,30.86,30.45,30.63,-0.0239,-0.0089,9.8132,0.1076,-0.2865,-0.1924,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,77,1760000415420,0.2822,0.2908,0.3141,0.2388,0.322,0.2996,30.63,30.75,30.33,30.53,-0.0006,0.0134,9.7779,0.1792,-0.1015,0.0776,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,78,1760000415600,0.4152,0.4027,0.4272,0.3578,0.1066,0.0938,30.77,30.84,30.45,30.64,-0.0193,0.0251,9.8144,0.0047,-0.2045,-0.0441,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,78,1760000415620,0.2811,0.2992,0.3123,0.2398,0.3197,0.2971,30.63,30.74,30.34,30.53,0.0181,-0.0204,9.8042,-0.2378,-0.1886,-0.1762,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,79,1760000415800,0.4198,0.3946,0.4396,0.3625,0.1083,0.0903,30.76,30.84,30.45,30.65,-0.0024,-0.0177,9.7873,0.1979,0.0181,0.1547,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,79,1760000415820,0.2793,0.2965,0.3119,0.2426,0.3183,0.297,30.65,30.75,30.32,30.53,0.0288,-0.0095,9.8286,0.044,0.2769,0.0129,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,80,1760000416000,0.4095,0.3986,0.4369,0.3673,0.1144,0.0959,30.71,30.81,30.43,30.61,0.0264,0.0255,9.8217,0.1942,0.0076,0.1352,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,80,1760000416020,0.2752,0.3009,0.3086,0.2373,0.3122,0.2903,30.62,30.75,30.35,30.51,0.0171,-0.013,9.8389,-0.0712,-0.2879,-0.0281,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,81,1760000416200,0.4066,0.3972,0.4283,0.3614,0.1057,0.0861,30.74,30.81,30.42,30.62,-0.0245,-0.0295,9.8448,-0.2422,0.1842,-0.0533,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,81,1760000416220,0.2725,0.2983,0.3109,0.2439,0.3076,0.2935,30.63,30.76,30.34,30.56,0.0099,-0.0265,9.7753,0.0054,-0.2265,0.0243,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,82,1760000416400,0.4131,0.4012,0.4247,0.3643,0.1075,0.0861,30.74,30.85,30.45,30.63,0.001,-0.0102,9.7758,0.0232,-0.1401,-0.1058,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,82,1760000416420,0.2842,0.2937,0.3167,0.2424,0.3211,0.2983,30.62,30.74,30.32,30.53,0.0043,0.0088,9.789,-0.0479,-0.2381,-0.0945,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,83,1760000416600,0.4185,0.4013,0.4397,0.3536,0.1144,0.0925,30.73,30.82,30.4,30.62,0.0226,0.0196,9.8259,0.0743,0.2328,-0.1924,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,83,1760000416620,0.285,0.3005,0.3141,0.2489,0.3186,0.293,30.65,30.74,30.35,30.54,0.0116,0.0242,9.8018,-0.2034,-0.17,0.1827,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,84,1760000416800,0.4079,0.3883,0.4366,0.3553,0.1029,0.0908,30.73,30.8,30.42,30.61,-0.001,-0.0206,9.843,-0.0526,-0.1596,0.0704,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,84,1760000416820,0.2855,0.2896,0.3192,0.2373,0.3225,0.3026,30.61,30.72,30.35,30.53,-0.0219,0.0278,9.8219,0.2146,-0.0738,0.0921,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,85,1760000417000,0.4215,0.399,0.4287,0.3668,0.1149,0.0928,30.72,30.81,30.41,30.62,0.0107,-0.0249,9.8351,-0.186,0.1445,-0.1045,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,85,1760000417020,0.2754,0.2968,0.3123,0.2399,0.3104,0.3034,30.6,30.69,30.33,30.54,-0.0235,0.0274,9.7833,0.025,-0.1077,-0.151,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,86,1760000417200,0.4144,0.4008,0.4364,0.3583,0.1123,0.0829,30.74,30.83,30.4,30.61,0.01,-0.0172,9.789,0.0841,-0.2612,-0.0403,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,86,1760000417220,0.2766,0.2943,0.3148,0.2473,0.3097,0.3052,30.62,30.69,30.33,30.53,-0.0028,0.0077,9.8238,0.2244,0.164,-0.0973,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,87,1760000417400,0.414,0.4032,0.4256,0.3647,0.1047,0.0824,30.71,30.78,30.42,30.61,0.0039,-0.011,9.7695,-0.1622,0.1198,-0.0719,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,87,1760000417420,0.2729,0.2936,0.3214,0.2453,0.3113,0.3,30.61,30.74,30.31,30.49,-0.0132,0.0088,9.8406,0.2133,0.0358,0.1814,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,88,1760000417600,0.419,0.3883,0.4386,0.357,0.1052,0.0914,30.71,30.78,30.39,30.61,-0.0099,-0.0268,9.7812,0.0177,-0.1475,0.029,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,88,1760000417620,0.274,0.2922,0.3226,0.2503,0.3199,0.2967,30.63,30.73,30.33,30.53,0.0229,-0.0284,9.8356,-0.0166,-0.2578,-0.1284,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,89,1760000417800,0.4103,0.3922,0.4343,0.365,0.1152,0.0942,30.68,30.8,30.41,30.61,0.0275,-0.011,9.808,-0.0386,0.1948,0.0652,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,89,1760000417820,0.2726,0.2943,0.3193,0.2409,0.3106,0.2978,30.62,30.72,30.33,30.49,0.0207,0.0073,9.7806,-0.2916,-0.2626,0.0594,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,90,1760000418000,0.4185,0.3999,0.4253,0.3653,0.1058,0.0837,30.69,30.79,30.42,30.59,-0.0243,0.0182,9.7991,0.2976,-0.013,0.0673,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,90,1760000418020,0.2784,0.298,0.3228,0.242,0.3114,0.2991,30.58,30.73,30.31,30.48,-0.0277,0.0181,9.7866,-0.2879,0.0493,-0.0303,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,91,1760000418200,0.4216,0.3992,0.4345,0.357,0.1109,0.085,30.72,30.81,30.39,30.62,-0.0239,-0.0029,9.7677,0.129,-0.0592,-0.1981,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,91,1760000418220,0.2857,0.2996,0.3193,0.2445,0.3226,0.3025,30.62,30.7,30.29,30.52,0.0041,0.0202,9.7765,-0.0926,0.0583,0.0263,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,92,1760000418400,0.4082,0.3913,0.4381,0.3583,0.1059,0.092,30.68,30.79,30.4,30.57,-0.0231,0.0197,9.8465,0.2117,0.2946,-0.1948,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,92,1760000418420,0.2726,0.2925,0.3079,0.2435,0.3211,0.3002,30.62,30.71,30.29,30.5,-0.0202,-0.0066,9.7715,0.2233,-0.2883,0.1217,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,93,1760000418600,0.4129,0.4037,0.4374,0.3551,0.1153,0.0852,30.7,30.82,30.38,30.62,-0.0177,-0.0204,9.8256,0.1804,-0.1718,0.1501,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,93,1760000418620,0.2748,0.303,0.3117,0.2392,0.3102,0.302,30.58,30.69,30.29,30.52,0.0285,0.0023,9.8332,0.176,-0.1009,0.1334,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,94,1760000418800,0.419,0.3889,0.4288,0.3666,0.1091,0.0834,30.7,30.79,30.4,30.59,-0.0075,-0.003,9.8316,-0.231,0.2397,0.1516,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,94,1760000418820,0.2825,0.2898,0.317,0.2401,0.3109,0.2985,30.61,30.67,30.3,30.5,-0.0033,-0.0127,9.7735,-0.2026,0.0741,-0.0989,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,95,1760000419000,0.4137,0.3916,0.4245,0.3639,0.114,0.0899,30.66,30.81,30.36,30.62,-0.0064,0.029,9.8152,0.0885,-0.2313,0.0066,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,95,1760000419020,0.2799,0.2956,0.313,0.2507,0.3112,0.2938,30.6,30.67,30.31,30.48,-0.0206,0.0169,9.7901,-0.2158,0.1488,-0.079,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,96,1760000419200,0.4148,0.403,0.4346,0.3592,0.1141,0.0973,30.71,30.81,30.38,30.61,0.0215,0.0227,9.7963,0.0189,0.2318,0.0703,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,96,1760000419220,0.2754,0.2938,0.3172,0.2445,0.3101,0.2944,30.56,30.7,30.3,30.52,-0.0046,0.0147,9.8194,0.1462,0.175,-0.1987,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,97,1760000419400,0.416,0.3991,0.4277,0.3581,0.1106,0.0828,30.66,30.8,30.41,30.61,-0.0208,-0.0242,9.8142,0.2772,-0.1233,-0.0435,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,97,1760000419420,0.2746,0.2932,0.311,0.2447,0.3146,0.294,30.61,30.71,30.26,30.49,-0.0137,0.0059,9.7709,-0.2731,0.1044,0.0433,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,98,1760000419600,0.4123,0.398,0.4303,0.3655,0.114,0.0867,30.7,30.79,30.41,30.56,0.0089,-0.0109,9.839,-0.0738,-0.2406,0.1783,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,98,1760000419620,0.2842,0.2902,0.3187,0.2377,0.3176,0.3015,30.61,30.71,30.27,30.49,-0.0277,-0.01,9.7711,0.0826,-0.2661,-0.1329,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,99,1760000419800,0.419,0.3949,0.4296,0.3542,0.116,0.0834,30.66,30.77,30.38,30.56,0.0236,0.0194,9.8413,-0.097,-0.0251,-0.0827,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,99,1760000419820,0.2787,0.3054,0.3137,0.2414,0.3094,0.3027,30.56,30.69,30.27,30.49,0.0033,0.0182,9.7954,0.1287,-0.2044,-0.0984,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,100,1760000420000,0.4212,0.4005,0.4387,0.354,0.1113,0.0894,30.66,30.76,30.36,30.57,0.0063,-0.0017,9.7698,-0.1252,0.1519,0.1768,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,100,1760000420020,0.2864,0.2965,0.3123,0.2464,0.308,0.2971,30.56,30.66,30.26,30.46,-0.0131,-0.0079,9.8457,0.0463,-0.1137,0.0873,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,101,1760000420200,0.4135,0.4001,0.4349,0.3582,0.1024,0.0857,30.71,30.75,30.37,30.59,-0.0296,0.0082,9.7794,-0.1628,-0.258,0.0471,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,101,1760000420220,0.2799,0.3009,0.3183,0.2529,0.3096,0.2933,30.59,30.66,30.3,30.45,0.0257,0.0085,9.8047,-0.1046,0.2387,0.0889,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,102,1760000420400,0.4114,0.4005,0.4323,0.3595,0.1137,0.082,30.68,30.76,30.38,30.56,-0.0114,-0.0004,9.7958,0.0878,-0.03,-0.1568,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,102,1760000420420,0.2731,0.2919,0.3198,0.2423,0.3147,0.2904,30.6,30.67,30.29,30.49,0.0223,0.0078,9.8071,0.2124,0.1873,0.1288,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,103,1760000420600,0.4163,0.3985,0.4247,0.3584,0.1136,0.0947,30.69,30.8,30.36,30.55,0.0054,-0.0117,9.8425,-0.2718,0.2498,-0.0747,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,103,1760000420620,0.2724,0.296,0.3167,0.2517,0.3146,0.2978,30.57,30.7,30.29,30.5,0.0275,-0.0103,9.8369,-0.2628,0.0776,0.1065,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,104,1760000420800,0.4166,0.4031,0.4298,0.3533,0.1129,0.0973,30.68,30.75,30.37,30.57,-0.0032,0.0244,9.7961,0.0617,0.1288,0.1632,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,104,1760000420820,0.2823,0.2937,0.3073,0.2426,0.3088,0.3037,30.6,30.65,30.29,30.46,0.015,0.0268,9.7716,0.1718,0.0451,0.1257,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,105,1760000421000,0.4072,0.3971,0.4367,0.3585,0.1021,0.0875,30.69,30.78,30.37,30.58,-0.0083,0.0248,9.841,0.2673,-0.1628,0.0453,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,105,1760000421020,0.2834,0.3,0.3095,0.2383,0.3119,0.2932,30.57,30.65,30.27,30.46,0.029,0.013,9.8438,-0.0037,0.0504,0.1347,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,106,1760000421200,0.4153,0.3964,0.4292,0.3649,0.102,0.0885,30.66,30.79,30.35,30.59,-0.0096,-0.0166,9.8298,0.1202,0.0571,-0.0538,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,106,1760000421220,0.2819,0.3048,0.3096,0.2446,0.3168,0.3011,30.56,30.65,30.29,30.49,-0.0108,0.0222,9.8341,0.1472,0.2232,-0.1125,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,107,1760000421400,0.4073,0.3895,0.4371,0.3653,0.1116,0.0855,30.68,30.76,30.35,30.55,-0.0063,0.0014,9.8461,0.0059,-0.164,0.1198,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,107,1760000421420,0.2768,0.3006,0.3172,0.2396,0.3148,0.3036,30.56,30.66,30.3,30.49,0.0133,-0.0222,9.8209,-0.2504,0.0943,-0.1845,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,108,1760000421600,0.4215,0.3949,0.4242,0.3564,0.1126,0.0955,30.67,30.75,30.39,30.57,-0.0058,-0.0141,9.8251,0.1037,-0.0359,-0.0464,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,108,1760000421620,0.2793,0.2971,0.3088,0.2437,0.3106,0.2914,30.58,30.67,30.28,30.48,0.0201,0.0116,9.8424,0.2899,0.06,-0.1035,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,109,1760000421800,0.4213,0.3921,0.4334,0.356,0.1052,0.087,30.68,30.75,30.35,30.56,-0.0121,0.0227,9.8233,0.2972,0.0947,-0.0417,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,109,1760000421820,0.2786,0.2979,0.3132,0.2461,0.3229,0.2982,30.57,30.64,30.28,30.49,-0.0055,0.005,9.8092,0.0779,-0.1626,-0.1354,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,110,1760000422000,0.4158,0.3912,0.4312,0.3633,0.106,0.095,30.65,30.78,30.38,30.56,-0.0196,0.0299,9.7881,-0.1128,0.2791,-0.191,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,110,1760000422020,0.2833,0.3049,0.3228,0.2445,0.3073,0.2921,30.55,30.66,30.24,30.46,-0.0245,0.0274,9.7898,-0.1302,0.0945,-0.0932,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,111,1760000422200,0.407,0.396,0.4389,0.3563,0.1131,0.085,30.66,30.79,30.35,30.58,0.0205,-0.011,9.7831,-0.0524,-0.2856,0.0338,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,111,1760000422220,0.2808,0.2915,0.3183,0.2462,0.3113,0.3021,30.6,30.68,30.25,30.48,-0.0107,-0.0223,9.811,-0.0545,-0.2282,0.0323,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,112,1760000422400,0.4189,0.3972,0.4347,0.3539,0.1012,0.0869,30.66,30.78,30.37,30.54,-0.0098,0.019,9.7794,0.2006,0.0553,-0.0643,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,112,1760000422420,0.2806,0.2959,0.3224,0.2496,0.3123,0.2926,30.6,30.65,30.28,30.47,-0.0083,-0.0262,9.8125,-0.1527,0.2294,-0.1037,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,113,1760000422600,0.4125,0.3971,0.4383,0.3596,0.107,0.0853,30.66,30.78,30.36,30.56,-0.0075,0.0258,9.7918,0.099,0.2773,-0.1068,95,0,csv_replay
1,layout_6p4t_v1,foot_right_001,right,1005,113,1760000422620,0.2866,0.2998,0.3133,0.2488,0.3115,0.2961,30.57,30.69,30.27,30.49,-0.0162,0.0031,9.83,0.164,0.2721,-0.1116,93,0,csv_replay
1,layout_6p4t_v1,foot_left_001,left,1005,114,1760000422800,0.406,0.389,0.4288,0.3559,0.1082,0.0846,30.67,30.79,30.37,30.56,-0.0238,0.022,9.7819,-0.2204,0.1874,-0.0865,95,0,csv_replay
