protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_left_001,left,1001,59,1760000011800,0.3202,0.3409,0.3104,0.2175,0.3181,0.2958,30.89,30.71,30.5,-0.0117,0.0236,9.8343,-0.0577,-0.1161,0.0954,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,59,1760000011820,0.3198,0.3292,0.294,0.2024,0.3135,0.2738,30.83,30.57,30.4,-0.0095,0.0105,9.805,-0.2828,0.1209,-0.06,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,60,1760000012000,0.317,0.335,0.3093,0.2236,0.323,0.2922,30.92,30.73,30.49,-0.0133,-0.0032,9.7796,-0.1998,-0.1124,0.0002,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,60,1760000012020,0.3106,0.3252,0.2912,0.2093,0.3196,0.2793,30.82,30.6,30.42,-0.021,-0.022,9.7898,0.2627,0.0183,-0.1015,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,61,1760000012200,0.3218,0.3358,0.3137,0.212,0.3165,0.2909,30.91,30.67,30.48,-0.011,-0.0009,9.8369,-0.0721,-0.2537,0.0463,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,61,1760000012220,0.3082,0.3388,0.3003,0.2077,0.3105,0.2751,30.78,30.59,30.4,-0.0171,0.0031,9.835,0.2272,0.0353,0.1983,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,62,1760000012400,0.322,0.3401,0.3112,0.2113,0.3199,0.2897,30.92,30.71,30.47,0.0054,-0.0198,9.7974,0.287,0.1603,-0.1188,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,62,1760000012420,0.3183,0.3331,0.292,0.2064,0.3197,0.2745,30.77,30.61,30.41,0.0095,0.0219,9.8114,-0.0175,-0.2943,-0.1304,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,63,1760000012600,0.3227,0.3382,0.3067,0.2154,0.3317,0.2839,30.89,30.68,30.49,0.0049,-0.0108,9.7728,0.0781,-0.2195,-0.1316,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,63,1760000012620,0.3094,0.3381,0.3023,0.2107,0.3177,0.2764,30.81,30.61,30.38,0.0154,0.0003,9.8462,0.1549,0.2065,0.099,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,64,1760000012800,0.3287,0.3374,0.3097,0.2207,0.3162,0.2895,30.86,30.71,30.46,-0.0119,-0.0172,9.7855,-0.1264,0.2482,0.1175,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,64,1760000012820,0.3091,0.3253,0.3009,0.2124,0.3079,0.2786,30.81,30.56,30.41,0.0152,-0.0234,9.829,0.029,-0.0439,-0.1066,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,65,1760000013000,0.3269,0.3438,0.3127,0.2161,0.3263,0.2927,30.87,30.66,30.5,-0.0103,-0.0265,9.7948,-0.174,0.2757,-0.1213,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,65,1760000013020,0.317,0.3254,0.3024,0.2024,0.3227,0.2816,30.76,30.58,30.36,0.0171,-0.0,9.8008,0.1703,0.2687,-0.1311,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,66,1760000013200,0.3247,0.3353,0.3004,0.2128,0.3281,0.2937,30.88,30.7,30.47,-0.019,-0.0216,9.8348,-0.0482,-0.1755,-0.0546,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,66,1760000013220,0.308,0.3305,0.3004,0.2151,0.3167,0.2844,30.79,30.58,30.4,-0.0028,-0.0189,9.8255,-0.2357,0.1416,0.0329,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,67,1760000013400,0.3209,0.3442,0.3026,0.2157,0.323,0.2955,30.87,30.66,30.46,0.0111,-0.02,9.8224,-0.1494,0.0902,0.068,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,67,1760000013420,0.3117,0.3303,0.3051,0.2154,0.32,0.2781,30.79,30.59,30.38,-0.0138,0.0283,9.8425,0.0607,0.2411,0.0841,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,68,1760000013600,0.3213,0.3477,0.2988,0.2207,0.3214,0.2813,30.86,30.66,30.46,-0.0291,-0.0102,9.7995,-0.2618,-0.0593,-0.0589,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,68,1760000013620,0.3083,0.3375,0.2965,0.2056,0.3179,0.274,30.77,30.58,30.37,-0.0255,-0.0039,9.8033,-0.0666,0.2915,-0.0521,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,69,1760000013800,0.3186,0.3468,0.2982,0.2211,0.3319,0.2825,30.86,30.69,30.49,0.0118,-0.0106,9.8036,0.055,0.2495,0.061,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,69,1760000013820,0.3158,0.3294,0.3053,0.2107,0.3138,0.284,30.77,30.58,30.36,-0.0017,0.0006,9.7888,0.2537,0.1369,-0.1596,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,70,1760000014000,0.3266,0.3437,0.3062,0.2186,0.3283,0.2952,30.87,30.65,30.46,0.0291,-0.0274,9.782,-0.2154,0.0826,-0.1874,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,70,1760000014020,0.322,0.3352,0.2966,0.2165,0.3207,0.2843,30.74,30.59,30.36,-0.0013,-0.0084,9.7769,-0.2873,0.2155,0.0779,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,71,1760000014200,0.3259,0.3379,0.2981,0.2129,0.3207,0.2819,30.84,30.64,30.46,0.0163,0.0202,9.7781,-0.14,0.2497,-0.1135,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,71,1760000014220,0.3078,0.3276,0.2921,0.2168,0.3229,0.2764,30.77,30.58,30.35,0.0229,0.0045,9.8407,-0.2078,-0.0888,0.1149,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,72,1760000014400,0.3234,0.3412,0.2984,0.2159,0.3174,0.2887,30.85,30.64,30.47,-0.0201,-0.0261,9.8454,0.1139,0.1488,0.0539,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,72,1760000014420,0.3229,0.3284,0.2908,0.2046,0.3189,0.288,30.78,30.57,30.36,-0.0011,-0.016,9.831,-0.0926,-0.008,-0.0794,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,73,1760000014600,0.3242,0.345,0.3007,0.2119,0.3262,0.2823,30.83,30.65,30.48,-0.0162,0.0175,9.834,0.0983,0.0536,0.0765,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,73,1760000014620,0.3094,0.3314,0.2937,0.209,0.3114,0.286,30.76,30.57,30.36,0.0113,-0.0049,9.8056,0.0951,-0.1228,-0.0914,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,74,1760000014800,0.3314,0.3474,0.2997,0.2164,0.327,0.2828,30.83,30.65,30.45,-0.0282,0.0228,9.7921,-0.1256,-0.0008,-0.1542,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,74,1760000014820,0.3219,0.3341,0.2951,0.2163,0.3091,0.275,30.73,30.57,30.37,-0.0275,0.0266,9.7794,-0.0536,-0.006,0.0389,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,75,1760000015000,0.3188,0.3344,0.2988,0.2219,0.3288,0.2845,30.86,30.65,30.45,0.0273,-0.018,9.8346,0.1104,0.1114,0.1086,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,75,1760000015020,0.3133,0.3374,0.2901,0.2053,0.3218,0.2788,30.73,30.56,30.34,-0.0191,0.0268,9.7849,0.2987,0.0677,0.0467,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,76,1760000015200,0.3265,0.3392,0.3069,0.2139,0.3277,0.2901,30.85,30.63,30.46,0.0171,0.0085,9.8442,0.1782,0.0223,-0.1857,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,76,1760000015220,0.3167,0.33,0.2915,0.2177,0.3207,0.2733,30.72,30.55,30.37,0.0011,-0.0293,9.7841,-0.0428,0.1403,0.129,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,77,1760000015400,0.319,0.3468,0.3034,0.2225,0.3257,0.2846,30.84,30.63,30.46,-0.0218,0.0195,9.7858,0.0085,-0.0844,0.0331,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,77,1760000015420,0.3101,0.3315,0.305,0.2106,0.3109,0.2864,30.73,30.53,30.33,0.0277,-0.0196,9.79,0.2876,-0.0396,-0.0593,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,78,1760000015600,0.3304,0.343,0.3024,0.2093,0.3209,0.2845,30.85,30.62,30.43,-0.0202,-0.0061,9.8427,-0.0327,-0.0062,-0.1791,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,78,1760000015620,0.3096,0.3326,0.2926,0.2169,0.3156,0.2876,30.75,30.56,30.32,-0.0191,0.0042,9.832,0.136,-0.0062,0.1746,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,79,1760000015800,0.325,0.3364,0.3138,0.2222,0.3202,0.2953,30.86,30.65,30.46,0.0235,0.0099,9.8175,-0.2448,0.2675,-0.1194,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,79,1760000015820,0.3088,0.3352,0.3024,0.2082,0.3084,0.2728,30.73,30.51,30.34,0.0216,0.0056,9.7887,-0.0528,0.2602,0.0612,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,80,1760000016000,0.3285,0.3371,0.3045,0.2114,0.3253,0.2834,30.82,30.65,30.44,0.0005,0.024,9.7714,-0.0541,0.0636,-0.107,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,80,1760000016020,0.3199,0.3404,0.2966,0.2141,0.3208,0.2752,30.74,30.54,30.32,0.0095,0.0117,9.8233,0.1628,-0.2449,-0.1614,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,81,1760000016200,0.3302,0.3427,0.2997,0.2236,0.3262,0.2949,30.82,30.63,30.43,-0.0253,-0.0134,9.7763,0.2327,0.1326,0.1395,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,81,1760000016220,0.3098,0.3387,0.2982,0.2076,0.311,0.2874,30.76,30.55,30.31,-0.0251,0.0058,9.8194,0.1368,-0.135,0.1931,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,82,1760000016400,0.3293,0.3425,0.2997,0.216,0.328,0.2805,30.84,30.64,30.43,0.0102,-0.0269,9.8157,-0.0082,0.0256,-0.1183,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,82,1760000016420,0.3124,0.3373,0.2931,0.2048,0.3108,0.2787,30.72,30.52,30.33,-0.0059,-0.0228,9.7835,0.1943,-0.0344,-0.0562,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,83,1760000016600,0.3312,0.336,0.3051,0.2135,0.3197,0.2959,30.8,30.6,30.44,0.0042,0.0055,9.8281,-0.1749,0.1308,0.037,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,83,1760000016620,0.3111,0.34,0.2946,0.2153,0.3186,0.278,30.74,30.52,30.32,0.0141,-0.006,9.8396,-0.0809,0.0689,-0.1987,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,84,1760000016800,0.3286,0.3445,0.3036,0.2188,0.3229,0.2959,30.83,30.61,30.41,0.0284,-0.0068,9.7947,-0.0297,-0.2614,0.0906,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,84,1760000016820,0.3137,0.3334,0.3001,0.2071,0.3111,0.2816,30.74,30.54,30.31,-0.0122,-0.022,9.8225,0.1338,0.2592,-0.1166,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,85,1760000017000,0.317,0.3416,0.3054,0.2189,0.3234,0.2922,30.79,30.64,30.44,-0.0025,-0.0013,9.8004,-0.1698,0.2336,0.1025,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,85,1760000017020,0.3155,0.3307,0.2931,0.2029,0.3154,0.2748,30.72,30.54,30.31,-0.006,0.021,9.8151,0.1843,-0.0281,-0.1628,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,86,1760000017200,0.3173,0.3493,0.3131,0.2116,0.3229,0.2919,30.82,30.61,30.39,-0.0206,-0.0219,9.8058,-0.1805,-0.1575,-0.0923,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,86,1760000017220,0.3096,0.333,0.2956,0.213,0.3215,0.2803,30.71,30.53,30.34,0.0268,0.0018,9.8066,-0.0153,-0.0193,0.1659,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,87,1760000017400,0.3281,0.3424,0.2999,0.2104,0.3279,0.2959,30.82,30.64,30.42,0.0146,0.0161,9.8392,-0.1924,-0.0305,0.0435,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,87,1760000017420,0.3079,0.3379,0.3033,0.2173,0.3125,0.2875,30.72,30.54,30.33,0.0183,-0.0248,9.8217,0.0169,0.0003,0.0397,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,88,1760000017600,0.3195,0.3495,0.3029,0.2225,0.3208,0.2932,30.82,30.58,30.39,-0.0025,-0.0026,9.7919,0.023,0.1303,-0.0214,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,88,1760000017620,0.3133,0.3396,0.2902,0.2077,0.3088,0.2724,30.71,30.48,30.3,0.0226,-0.028,9.8382,-0.0594,0.1983,0.1427,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,89,1760000017800,0.327,0.3369,0.3054,0.2159,0.3303,0.2939,30.81,30.59,30.42,0.028,0.0184,9.7961,-0.294,-0.0559,0.1079,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,89,1760000017820,0.3128,0.3295,0.3047,0.2049,0.3174,0.2775,30.69,30.5,30.3,0.0107,0.0231,9.8013,-0.1954,-0.1465,0.1859,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,90,1760000018000,0.3187,0.3496,0.2981,0.2207,0.3265,0.2866,30.8,30.59,30.42,-0.0229,0.0242,9.7771,0.1583,0.1438,0.0019,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,90,1760000018020,0.3134,0.3343,0.3029,0.2137,0.3149,0.2808,30.71,30.49,30.32,-0.0268,0.0001,9.8407,-0.2746,-0.1763,-0.0613,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,91,1760000018200,0.3264,0.3388,0.308,0.216,0.3167,0.2922,30.82,30.58,30.41,-0.0045,-0.0179,9.8371,-0.2449,-0.2364,0.1654,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,91,1760000018220,0.3229,0.3288,0.2972,0.2125,0.315,0.2813,30.72,30.49,30.3,-0.0041,0.013,9.8453,-0.0223,-0.2609,0.1052,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,92,1760000018400,0.33,0.3438,0.3113,0.2139,0.3175,0.2936,30.8,30.63,30.43,-0.0053,0.0072,9.8241,0.0806,-0.0184,-0.0687,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,92,1760000018420,0.3095,0.3298,0.2902,0.2082,0.3189,0.279,30.69,30.51,30.27,-0.0088,0.0006,9.828,-0.1891,0.1269,0.052,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,93,1760000018600,0.3302,0.3493,0.3004,0.2232,0.326,0.2936,30.78,30.61,30.39,0.0007,0.0072,9.8326,-0.2758,-0.2777,0.1882,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,93,1760000018620,0.3179,0.3273,0.305,0.2111,0.3085,0.2864,30.69,30.51,30.27,0.0089,-0.0219,9.7923,0.1701,0.1685,-0.1196,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,94,1760000018800,0.316,0.3471,0.2992,0.2102,0.3299,0.2944,30.77,30.57,30.37,0.013,0.0195,9.7981,-0.2577,0.0323,-0.1108,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,94,1760000018820,0.3144,0.3356,0.3046,0.2022,0.3179,0.2871,30.68,30.51,30.29,0.0247,0.0129,9.8281,-0.2076,-0.1557,-0.0122,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,95,1760000019000,0.324,0.3385,0.3002,0.2164,0.33,0.2844,30.78,30.61,30.37,-0.0127,0.0175,9.8271,0.1323,0.1885,0.1045,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,95,1760000019020,0.316,0.3334,0.2969,0.2074,0.315,0.2801,30.71,30.47,30.32,-0.0109,-0.0241,9.7701,-0.2222,0.158,-0.1675,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,96,1760000019200,0.3257,0.334,0.3038,0.2112,0.3221,0.2807,30.78,30.58,30.39,-0.0104,-0.0292,9.7876,-0.0697,-0.1609,0.0869,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,96,1760000019220,0.316,0.3267,0.2907,0.2174,0.3174,0.2853,30.71,30.48,30.3,0.0089,-0.0089,9.7885,-0.1791,-0.1587,0.1873,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,97,1760000019400,0.3201,0.3356,0.3013,0.2225,0.3273,0.282,30.77,30.57,30.36,-0.0077,-0.0175,9.7778,-0.2902,0.2586,-0.0583,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,97,1760000019420,0.3077,0.3327,0.3046,0.2097,0.3162,0.2747,30.69,30.5,30.27,0.02,-0.0018,9.8191,-0.0283,0.1656,-0.1863,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,98,1760000019600,0.3202,0.3458,0.3125,0.2118,0.3222,0.284,30.8,30.57,30.38,0.0027,-0.0266,9.799,0.2675,0.2934,0.015,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,98,1760000019620,0.3083,0.335,0.2912,0.2073,0.3178,0.2762,30.69,30.46,30.28,0.0124,-0.0177,9.8183,0.1171,-0.2827,-0.0708,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,99,1760000019800,0.3285,0.3466,0.2988,0.2095,0.3179,0.2803,30.76,30.59,30.36,0.0196,0.0219,9.8256,-0.1535,-0.0876,-0.1888,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,99,1760000019820,0.3129,0.334,0.302,0.2117,0.3154,0.2782,30.66,30.45,30.26,-0.0284,0.0055,9.822,-0.1312,-0.0614,0.1352,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,100,1760000020000,0.3193,0.3362,0.3125,0.2211,0.329,0.2865,30.79,30.56,30.37,0.0143,-0.0063,9.7868,0.2016,0.0908,0.0951,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,100,1760000020020,0.3178,0.3374,0.2967,0.2112,0.3226,0.2788,30.69,30.45,30.28,-0.0237,0.0122,9.793,0.0146,-0.0178,-0.1968,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,101,1760000020200,0.3259,0.3387,0.3081,0.2169,0.3174,0.2868,30.77,30.56,30.41,0.022,-0.0061,9.8456,-0.1779,0.0973,0.0317,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,101,1760000020220,0.3198,0.3384,0.2972,0.2094,0.3192,0.2876,30.7,30.45,30.31,0.0115,-0.0073,9.833,0.1631,-0.2438,-0.0433,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,102,1760000020400,0.3172,0.3451,0.3068,0.2118,0.331,0.2829,30.78,30.57,30.38,0.0174,0.0262,9.8449,0.2135,0.2334,-0.0367,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,102,1760000020420,0.3203,0.336,0.2915,0.2092,0.3083,0.2729,30.66,30.5,30.26,0.0044,-0.0281,9.8311,-0.1045,0.2754,0.0654,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,103,1760000020600,0.33,0.3492,0.2995,0.2082,0.3244,0.2822,30.77,30.58,30.38,-0.0253,-0.0152,9.8433,0.0472,0.0379,0.1093,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,103,1760000020620,0.3083,0.3263,0.3015,0.2147,0.3139,0.2796,30.69,30.45,30.25,0.0202,-0.0155,9.8002,0.0435,-0.2614,-0.0408,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,104,1760000020800,0.3272,0.3476,0.3047,0.2179,0.3274,0.2853,30.78,30.55,30.35,0.0022,-0.0241,9.7889,0.0605,-0.092,0.186,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,104,1760000020820,0.3219,0.3258,0.2938,0.215,0.3211,0.2816,30.7,30.49,30.29,-0.0103,0.0002,9.7857,-0.0387,0.0883,0.0257,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,105,1760000021000,0.3186,0.3366,0.3043,0.221,0.3264,0.289,30.77,30.6,30.39,0.0014,-0.0157,9.8266,0.0907,-0.086,0.1807,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,105,1760000021020,0.3164,0.334,0.2949,0.215,0.3133,0.2847,30.68,30.47,30.29,-0.0005,-0.0086,9.8148,-0.2994,-0.153,0.1932,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,106,1760000021200,0.3316,0.3361,0.3053,0.2127,0.3314,0.2906,30.8,30.57,30.37,0.0032,-0.0209,9.7725,0.2067,0.1455,0.0054,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,106,1760000021220,0.3092,0.3333,0.3024,0.2102,0.3106,0.2778,30.68,30.5,30.26,-0.0145,-0.0172,9.7966,-0.1263,0.2618,0.1242,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,107,1760000021400,0.3277,0.3382,0.3019,0.2116,0.323,0.2908,30.75,30.6,30.36,-0.0162,-0.0168,9.8203,0.0896,0.194,-0.1506,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,107,1760000021420,0.3188,0.3294,0.2948,0.2153,0.3145,0.2784,30.67,30.44,30.25,-0.0147,0.0237,9.787,-0.0015,-0.1746,-0.1968,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,108,1760000021600,0.332,0.3374,0.3103,0.2093,0.3223,0.288,30.8,30.58,30.36,-0.0009,-0.0274,9.7852,-0.0715,-0.0072,0.1316,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,108,1760000021620,0.315,0.3289,0.2991,0.2115,0.3155,0.2773,30.68,30.48,30.26,-0.0088,0.0258,9.7772,0.1932,0.0492,0.0788,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,109,1760000021800,0.3205,0.3342,0.3111,0.2217,0.3245,0.2921,30.8,30.59,30.4,0.0037,-0.0233,9.77,0.2073,0.1903,0.1095,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,109,1760000021820,0.3151,0.3255,0.3052,0.2131,0.315,0.2787,30.69,30.46,30.3,0.0206,-0.0023,9.777,0.1224,-0.1872,0.0279,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,110,1760000022000,0.3179,0.3354,0.2989,0.2111,0.3294,0.2921,30.77,30.59,30.35,0.0017,0.0038,9.837,0.0334,-0.0096,0.0643,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,110,1760000022020,0.3162,0.3292,0.3037,0.2149,0.311,0.2787,30.66,30.45,30.24,-0.0281,0.007,9.8372,-0.1428,0.1237,-0.0605,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,111,1760000022200,0.3181,0.3421,0.3114,0.2237,0.3289,0.2852,30.75,30.55,30.36,-0.0085,-0.0001,9.8395,-0.2975,0.0391,-0.0328,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,111,1760000022220,0.3196,0.3371,0.3049,0.2069,0.3089,0.2851,30.69,30.45,30.27,0.0086,0.0165,9.8323,-0.1151,-0.0914,0.1109,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,112,1760000022400,0.3182,0.3482,0.3039,0.2155,0.3275,0.2824,30.79,30.59,30.4,-0.0188,-0.0125,9.819,0.1281,0.0722,-0.142,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,112,1760000022420,0.3197,0.3267,0.2952,0.213,0.3179,0.2732,30.67,30.45,30.3,-0.028,-0.0239,9.8341,0.2403,-0.1167,-0.098,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,113,1760000022600,0.3261,0.3402,0.3003,0.2121,0.3306,0.2868,30.74,30.56,30.38,-0.0047,0.0117,9.7993,0.1384,0.1034,0.1308,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,113,1760000022620,0.3212,0.3333,0.3034,0.2163,0.3098,0.2729,30.69,30.45,30.25,-0.0032,-0.0095,9.8333,-0.0034,-0.2075,-0.1385,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,114,1760000022800,0.3243,0.3454,0.3113,0.2168,0.3286,0.2935,30.78,30.56,30.38,-0.0251,0.0023,9.8192,0.1485,-0.2572,-0.1892,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,114,1760000022820,0.3226,0.3288,0.2902,0.2129,0.3202,0.285,30.65,30.48,30.25,0.0274,0.0162,9.7745,0.1358,-0.2447,0.0807,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,115,1760000023000,0.3285,0.3443,0.2992,0.2123,0.3257,0.2828,30.79,30.56,30.38,0.0022,0.0112,9.8081,-0.0417,-0.2618,-0.0804,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,115,1760000023020,0.3153,0.3401,0.2924,0.2081,0.3176,0.2829,30.67,30.48,30.3,0.0144,-0.0079,9.8305,-0.0993,-0.0268,0.1869,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,116,1760000023200,0.3206,0.3356,0.3047,0.2214,0.3265,0.2887,30.75,30.58,30.35,0.0116,0.0105,9.7907,-0.1117,-0.0147,-0.121,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,116,1760000023220,0.3218,0.3282,0.2991,0.2097,0.3162,0.2758,30.67,30.5,30.29,-0.029,0.0235,9.7716,0.0741,0.2662,-0.0826,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,117,1760000023400,0.3314,0.3447,0.303,0.2214,0.3163,0.2907,30.75,30.6,30.38,-0.0219,0.0296,9.7861,0.1567,-0.2352,-0.1468,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1001,117,1760000023420,0.3153,0.3289,0.3046,0.2081,0.3072,0.285,30.68,30.45,30.25,0.0225,0.0136,9.8328,0.0478,-0.2106,0.1831,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1001,118,1760000023600,0.3161,0.3459,0.2987,0.2197,0.3318,0.2896,30.75,30.59,30.39,-0.0231,0.0296,9.7885,-0.1361,0.0801,0.1921,95,0,csv_replay
