protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_left_001,left,1003,59,1760000211800,0.5118,0.5381,0.4813,0.3403,0.4981,0.45,30.9,30.68,30.52,-0.0182,-0.0104,9.7957,0.2898,-0.0818,0.1226,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,59,1760000211820,0.1975,0.2118,0.1881,0.1363,0.2051,0.1753,30.8,30.57,30.4,0.0219,0.0287,9.8337,-0.0809,0.2543,0.1935,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,60,1760000212000,0.5013,0.5346,0.4702,0.3391,0.5057,0.4466,30.91,30.72,30.48,-0.0072,0.003,9.8114,-0.063,0.0083,-0.0394,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,60,1760000212020,0.2019,0.2167,0.1901,0.1396,0.1988,0.1834,30.8,30.59,30.42,-0.0153,-0.0206,9.7748,-0.2824,0.0908,-0.1439,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,61,1760000212200,0.4988,0.5368,0.4713,0.3321,0.5056,0.4556,30.86,30.67,30.48,-0.0203,0.0168,9.798,-0.2728,-0.0496,-0.126,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,61,1760000212220,0.204,0.2128,0.1793,0.1354,0.1937,0.1685,30.8,30.58,30.37,-0.0253,-0.0003,9.8278,-0.1401,-0.1769,0.1057,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,62,1760000212400,0.5009,0.5292,0.4736,0.3361,0.5099,0.4481,30.92,30.67,30.51,-0.0213,0.0078,9.8326,0.2915,-0.1874,-0.1191,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,62,1760000212420,0.2,0.208,0.1831,0.13,0.196,0.1748,30.8,30.61,30.42,0.0007,0.0233,9.8188,0.0246,-0.111,-0.0312,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,63,1760000212600,0.4969,0.5301,0.4835,0.332,0.5043,0.4503,30.89,30.68,30.52,0.0132,0.0157,9.8079,-0.165,-0.1148,0.0086,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,63,1760000212620,0.1936,0.2165,0.1924,0.1332,0.191,0.1808,30.81,30.56,30.39,-0.0156,0.0194,9.8072,-0.2609,-0.2847,-0.1004,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,64,1760000212800,0.4963,0.5364,0.4736,0.3334,0.5027,0.4536,30.86,30.69,30.51,0.0131,0.017,9.7987,0.0833,-0.0562,-0.0399,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,64,1760000212820,0.2007,0.2033,0.1799,0.1264,0.1971,0.1766,30.81,30.59,30.42,-0.0035,0.0271,9.7833,-0.1183,-0.1074,-0.0761,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,65,1760000213000,0.509,0.5387,0.4763,0.3352,0.4995,0.4434,30.88,30.69,30.51,0.0155,-0.0039,9.801,0.0333,-0.0157,0.1571,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,65,1760000213020,0.1967,0.2138,0.1858,0.1245,0.1946,0.1785,30.81,30.56,30.35,0.0141,-0.0123,9.8238,-0.2651,0.1796,0.0879,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,66,1760000213200,0.4985,0.5371,0.48,0.3401,0.4995,0.4413,30.91,30.69,30.48,-0.026,-0.0112,9.8379,-0.2152,-0.0521,0.1173,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,66,1760000213220,0.197,0.212,0.1871,0.1281,0.1936,0.1736,30.81,30.56,30.41,-0.0227,-0.0107,9.8396,0.1624,0.2292,0.055,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,67,1760000213400,0.5016,0.5263,0.4806,0.3368,0.5084,0.4528,30.85,30.65,30.46,0.0194,-0.0151,9.7902,-0.1286,-0.1505,-0.1931,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,67,1760000213420,0.1949,0.2046,0.1823,0.1255,0.1998,0.1732,30.81,30.59,30.36,-0.0237,-0.0179,9.8313,0.1571,0.2104,0.0587,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,68,1760000213600,0.4993,0.5304,0.4731,0.3355,0.5007,0.4553,30.89,30.68,30.46,0.0034,-0.0155,9.8237,0.2914,0.1922,0.0619,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,68,1760000213620,0.2054,0.2107,0.1844,0.1267,0.1997,0.1697,30.78,30.56,30.39,0.0287,-0.029,9.8266,-0.1591,0.1361,-0.0072,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,69,1760000213800,0.5068,0.5254,0.4685,0.3294,0.5047,0.4427,30.85,30.65,30.44,0.0066,-0.004,9.8108,-0.1047,0.251,0.0564,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,69,1760000213820,0.2024,0.2076,0.1821,0.1398,0.2039,0.1721,30.78,30.54,30.34,0.0095,0.0192,9.8201,-0.2773,0.0342,-0.1291,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,70,1760000214000,0.5019,0.5249,0.4766,0.3311,0.4982,0.4429,30.89,30.67,30.47,-0.0202,0.0066,9.7881,-0.1509,0.0011,0.0489,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,70,1760000214020,0.2056,0.2144,0.1879,0.1346,0.2033,0.1756,30.74,30.58,30.39,0.0239,0.0184,9.803,0.118,0.0852,-0.0947,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,71,1760000214200,0.4984,0.5344,0.4743,0.3427,0.4974,0.4548,30.85,30.64,30.45,0.0048,0.0081,9.8322,-0.2145,0.0971,-0.1512,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,71,1760000214220,0.1912,0.2047,0.1877,0.1335,0.1901,0.1785,30.75,30.56,30.39,-0.0113,-0.0132,9.8206,0.1657,-0.0025,0.1988,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,72,1760000214400,0.5029,0.5242,0.4698,0.3309,0.5069,0.4513,30.85,30.68,30.44,-0.0107,-0.0272,9.8083,-0.0077,0.1015,-0.1163,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,72,1760000214420,0.1975,0.2024,0.1862,0.1306,0.201,0.1747,30.73,30.55,30.37,0.0172,-0.0133,9.8029,-0.2412,-0.2314,0.0618,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,73,1760000214600,0.4961,0.529,0.4765,0.3434,0.5073,0.4485,30.87,30.66,30.48,-0.0015,0.0066,9.7855,-0.0446,0.1005,0.1138,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,73,1760000214620,0.2051,0.2109,0.191,0.1251,0.1984,0.1694,30.78,30.53,30.38,0.003,0.0024,9.777,-0.0523,0.1155,-0.1534,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,74,1760000214800,0.506,0.5378,0.4748,0.3282,0.5102,0.4432,30.87,30.66,30.44,-0.0174,-0.0216,9.7952,0.1936,0.1832,-0.0645,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,74,1760000214820,0.1936,0.2021,0.1848,0.128,0.1954,0.1713,30.76,30.53,30.32,0.0168,0.0195,9.8353,0.1856,-0.1155,-0.0618,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,75,1760000215000,0.5047,0.5343,0.4729,0.3373,0.5014,0.4401,30.83,30.66,30.43,-0.0041,0.0278,9.8129,-0.2437,0.0191,0.0244,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,75,1760000215020,0.1935,0.2056,0.1885,0.1301,0.2004,0.1802,30.73,30.54,30.33,0.0215,0.0244,9.8089,-0.2479,0.1826,0.1091,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,76,1760000215200,0.5053,0.539,0.4831,0.3341,0.511,0.4559,30.86,30.64,30.46,-0.0079,0.0267,9.7961,0.2304,-0.1301,0.0068,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,76,1760000215220,0.2028,0.216,0.1868,0.1318,0.2016,0.1828,30.74,30.58,30.36,-0.0055,-0.0298,9.8024,0.0142,-0.2743,-0.0746,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,77,1760000215400,0.5052,0.5374,0.4705,0.3387,0.5076,0.4463,30.86,30.62,30.43,0.0186,-0.0237,9.797,0.0175,-0.2433,0.1525,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,77,1760000215420,0.2044,0.212,0.1859,0.1289,0.2057,0.1721,30.72,30.54,30.36,-0.0075,-0.0287,9.8089,0.1916,-0.155,-0.1391,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,78,1760000215600,0.4976,0.527,0.4717,0.3322,0.5106,0.4462,30.82,30.66,30.47,-0.0106,-0.0277,9.8052,-0.1451,0.0434,0.0765,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,78,1760000215620,0.1945,0.2154,0.1834,0.1376,0.1967,0.1705,30.73,30.52,30.36,0.0203,0.01,9.8252,-0.2284,0.2994,-0.1401,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,79,1760000215800,0.5012,0.5266,0.4816,0.3311,0.5086,0.4401,30.82,30.64,30.44,-0.0122,0.0046,9.8124,-0.0429,-0.0151,0.0874,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,79,1760000215820,0.2056,0.2069,0.183,0.1321,0.1986,0.1835,30.72,30.52,30.32,-0.0232,0.0246,9.7922,0.1365,0.2701,0.1465,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,80,1760000216000,0.4962,0.5273,0.4778,0.3335,0.5058,0.4432,30.81,30.66,30.41,0.0019,0.0091,9.8374,0.2453,0.0714,-0.1237,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,80,1760000216020,0.1906,0.2069,0.1865,0.1274,0.1995,0.1717,30.73,30.54,30.35,-0.0241,0.0225,9.7858,0.0746,-0.0476,-0.1728,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,81,1760000216200,0.5035,0.5281,0.4808,0.3309,0.5108,0.4446,30.8,30.66,30.41,-0.0168,0.005,9.8245,-0.2758,0.1863,-0.1589,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,81,1760000216220,0.2027,0.2088,0.1815,0.1384,0.2013,0.1721,30.72,30.52,30.32,0.0018,-0.0208,9.801,-0.2112,-0.0393,0.0119,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,82,1760000216400,0.5112,0.5323,0.4752,0.334,0.5017,0.4462,30.82,30.62,30.41,-0.0068,-0.0028,9.8027,-0.0954,0.08,0.1541,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,82,1760000216420,0.1932,0.2089,0.181,0.1267,0.2036,0.1837,30.71,30.5,30.3,0.0094,-0.0135,9.8293,0.2547,-0.2301,-0.1538,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,83,1760000216600,0.5,0.5394,0.4708,0.3345,0.4969,0.4455,30.84,30.63,30.42,0.0059,0.0264,9.8368,0.0713,-0.0036,0.011,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,83,1760000216620,0.2035,0.2084,0.1803,0.1387,0.1904,0.1815,30.75,30.54,30.31,-0.0232,-0.018,9.7822,-0.0391,-0.2056,0.0132,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,84,1760000216800,0.5097,0.5359,0.4716,0.3435,0.5109,0.455,30.8,30.62,30.39,-0.0005,-0.0247,9.7669,-0.2428,-0.2302,-0.1703,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,84,1760000216820,0.1994,0.2104,0.1926,0.1251,0.1969,0.1759,30.75,30.5,30.32,-0.0082,-0.0145,9.8053,0.0446,-0.2828,0.1195,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,85,1760000217000,0.5057,0.5342,0.4836,0.3359,0.5037,0.4421,30.82,30.61,30.4,-0.0255,-0.028,9.844,-0.0561,0.0916,0.03,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,85,1760000217020,0.2023,0.2053,0.1914,0.1296,0.2037,0.1747,30.71,30.53,30.3,0.0241,0.0194,9.7964,0.2125,0.1794,0.1236,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,86,1760000217200,0.5105,0.5297,0.4698,0.339,0.5049,0.4525,30.83,30.62,30.4,0.0022,-0.0262,9.806,-0.1901,0.0698,-0.0824,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,86,1760000217220,0.1986,0.2083,0.1866,0.1323,0.1929,0.1775,30.69,30.49,30.32,-0.018,0.0243,9.8227,0.1396,-0.1449,0.0249,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,87,1760000217400,0.5059,0.5344,0.4701,0.3402,0.5073,0.4553,30.83,30.61,30.38,-0.0201,0.0072,9.7825,0.2244,0.1876,-0.0725,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,87,1760000217420,0.2008,0.2094,0.1858,0.1265,0.206,0.1813,30.7,30.5,30.33,-0.0169,0.0222,9.7978,0.0236,-0.2737,-0.0493,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,88,1760000217600,0.5088,0.5376,0.4825,0.3306,0.5004,0.4498,30.81,30.62,30.41,0.0138,0.0211,9.7789,0.0503,0.2846,0.1979,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,88,1760000217620,0.2053,0.2133,0.1911,0.132,0.2032,0.1804,30.72,30.48,30.29,-0.0238,-0.0209,9.7784,0.1297,-0.2793,0.0972,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,89,1760000217800,0.4983,0.528,0.4762,0.3309,0.4966,0.4431,30.78,30.62,30.43,0.023,-0.0188,9.7831,0.1765,-0.012,0.0243,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,89,1760000217820,0.1938,0.2089,0.1811,0.1342,0.2055,0.1783,30.72,30.54,30.31,0.0049,-0.0133,9.7947,0.0625,0.1333,0.0443,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,90,1760000218000,0.5016,0.5264,0.4759,0.3303,0.4979,0.4409,30.79,30.62,30.41,-0.0146,-0.0174,9.776,-0.1164,-0.1521,0.0937,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,90,1760000218020,0.1947,0.2062,0.1927,0.1295,0.1972,0.1686,30.68,30.47,30.27,-0.022,-0.0198,9.8137,-0.2349,0.1834,-0.023,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,91,1760000218200,0.5,0.5346,0.4758,0.3437,0.5024,0.447,30.82,30.6,30.38,-0.0057,0.0163,9.8419,-0.2478,-0.0108,0.168,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,91,1760000218220,0.2004,0.2086,0.1867,0.1399,0.1953,0.1685,30.71,30.5,30.33,-0.012,-0.0154,9.767,0.0822,-0.0295,0.1935,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,92,1760000218400,0.509,0.5248,0.4731,0.3374,0.5096,0.4549,30.78,30.59,30.4,-0.0144,0.0084,9.7909,0.2051,-0.2209,-0.1168,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,92,1760000218420,0.2018,0.2124,0.1811,0.1312,0.1909,0.1711,30.69,30.51,30.3,0.008,-0.0298,9.7974,0.2479,0.0293,-0.0521,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,93,1760000218600,0.4997,0.5267,0.4719,0.3408,0.4988,0.4527,30.78,30.59,30.4,0.0203,0.0229,9.8392,-0.2542,-0.2084,-0.0159,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,93,1760000218620,0.1963,0.2057,0.1878,0.1264,0.1954,0.1785,30.67,30.48,30.29,-0.0274,0.0082,9.7871,-0.0943,0.168,0.0108,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,94,1760000218800,0.5009,0.5246,0.4692,0.3363,0.5055,0.4458,30.82,30.58,30.4,0.0208,-0.0199,9.7924,0.1813,0.0252,-0.1187,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,94,1760000218820,0.19,0.2119,0.1891,0.1365,0.1981,0.1837,30.69,30.49,30.29,0.0084,-0.0115,9.7831,0.2384,-0.0838,0.1855,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,95,1760000219000,0.4995,0.5329,0.4781,0.3363,0.5047,0.4536,30.77,30.59,30.42,0.0186,-0.0235,9.7843,-0.2945,0.0276,0.1457,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,95,1760000219020,0.1902,0.2011,0.1867,0.1388,0.1992,0.1763,30.72,30.46,30.31,0.0096,-0.0287,9.7969,-0.0794,-0.199,-0.0811,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,96,1760000219200,0.5095,0.5272,0.4689,0.3347,0.5117,0.4409,30.77,30.59,30.4,0.011,-0.0195,9.8064,0.2859,-0.0511,0.0772,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,96,1760000219220,0.194,0.2095,0.1809,0.1311,0.1999,0.1724,30.67,30.48,30.3,0.0286,-0.0188,9.7987,0.0485,0.249,-0.0106,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,97,1760000219400,0.4971,0.5248,0.47,0.3402,0.5099,0.4527,30.77,30.58,30.41,-0.0104,0.0116,9.7857,0.0445,-0.1776,-0.0199,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,97,1760000219420,0.1914,0.2131,0.1839,0.1245,0.1932,0.1821,30.66,30.47,30.29,-0.0005,0.0082,9.7822,0.0376,-0.1669,-0.0016,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,98,1760000219600,0.501,0.5344,0.4703,0.3368,0.4961,0.4407,30.76,30.6,30.36,-0.0055,-0.0137,9.8289,-0.0895,0.2875,0.1178,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,98,1760000219620,0.2004,0.204,0.185,0.1318,0.1996,0.1732,30.66,30.49,30.31,0.0254,-0.0107,9.8283,-0.1497,0.1944,-0.0985,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,99,1760000219800,0.5013,0.5241,0.4804,0.3335,0.4964,0.4496,30.79,30.57,30.36,0.0197,0.0114,9.8062,-0.1217,-0.1767,-0.1167,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,99,1760000219820,0.203,0.2047,0.1864,0.1298,0.1982,0.1769,30.65,30.51,30.26,-0.0189,0.0023,9.8173,0.0541,-0.1866,0.1052,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,100,1760000220000,0.5105,0.5386,0.4839,0.3342,0.4961,0.4434,30.79,30.56,30.37,-0.0027,-0.0245,9.816,-0.0848,0.2993,0.0357,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,100,1760000220020,0.202,0.2047,0.1945,0.1305,0.2044,0.1825,30.67,30.47,30.26,0.0185,-0.0263,9.7882,0.0191,-0.2317,0.1691,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,101,1760000220200,0.5062,0.532,0.4779,0.3301,0.5022,0.4451,30.8,30.6,30.39,-0.0185,0.0111,9.8375,-0.131,0.1786,0.0371,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,101,1760000220220,0.2022,0.2053,0.1849,0.1313,0.204,0.1814,30.7,30.46,30.27,-0.0207,0.0058,9.8368,0.217,0.2753,-0.1726,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,102,1760000220400,0.5102,0.5365,0.4714,0.3439,0.5014,0.4506,30.79,30.6,30.35,-0.003,-0.0178,9.792,0.264,-0.1413,0.0906,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,102,1760000220420,0.1972,0.215,0.1871,0.1303,0.1927,0.1682,30.65,30.47,30.28,-0.0162,0.0171,9.8017,0.1841,-0.223,0.093,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,103,1760000220600,0.5005,0.529,0.4717,0.3282,0.5052,0.4429,30.8,30.56,30.39,-0.0015,0.0051,9.8278,0.2758,-0.0649,0.1208,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,103,1760000220620,0.203,0.2121,0.1851,0.1374,0.205,0.17,30.67,30.45,30.26,0.0073,0.0223,9.8083,-0.2843,0.1682,-0.0553,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,104,1760000220800,0.4979,0.5325,0.4716,0.3369,0.5062,0.4441,30.76,30.55,30.38,0.0044,0.021,9.808,0.2406,-0.2368,0.1438,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,104,1760000220820,0.1966,0.2017,0.1871,0.1347,0.1966,0.1779,30.7,30.48,30.28,0.013,0.0264,9.8445,0.0082,0.1168,0.0746,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,105,1760000221000,0.5097,0.5248,0.4794,0.3347,0.5045,0.4554,30.76,30.6,30.37,-0.0287,0.0177,9.84,-0.2771,-0.1703,-0.0537,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,105,1760000221020,0.205,0.2036,0.1794,0.1267,0.2059,0.1797,30.7,30.44,30.29,-0.0155,-0.0167,9.804,0.0052,-0.1811,-0.1467,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,106,1760000221200,0.5024,0.5345,0.4785,0.3434,0.5112,0.4533,30.77,30.59,30.4,0.0249,0.0214,9.7883,0.2124,-0.064,0.0066,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,106,1760000221220,0.1945,0.2119,0.1881,0.1349,0.2057,0.1724,30.67,30.49,30.29,-0.011,-0.0172,9.8431,-0.0194,0.0983,-0.1682,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,107,1760000221400,0.4985,0.5375,0.4743,0.3376,0.4988,0.4475,30.75,30.6,30.38,-0.0214,0.0255,9.7892,-0.0549,-0.1407,0.0241,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,107,1760000221420,0.2041,0.2078,0.192,0.1341,0.2031,0.1684,30.69,30.46,30.26,-0.0281,0.0066,9.7851,0.1669,-0.1379,-0.0774,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,108,1760000221600,0.5053,0.5302,0.4838,0.3327,0.4985,0.446,30.75,30.59,30.38,-0.0158,-0.0253,9.8021,-0.1189,-0.0869,-0.0141,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,108,1760000221620,0.2054,0.2062,0.1948,0.1366,0.2017,0.1727,30.7,30.45,30.3,0.0238,-0.0209,9.8189,0.1193,0.1221,0.1122,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,109,1760000221800,0.5082,0.5313,0.4701,0.3354,0.5104,0.45,30.75,30.55,30.36,0.0287,0.0024,9.8082,-0.0895,-0.1771,-0.1969,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,109,1760000221820,0.1961,0.2045,0.1833,0.1381,0.2035,0.1733,30.66,30.44,30.27,0.0082,-0.0241,9.7922,-0.2537,0.0842,-0.1538,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,110,1760000222000,0.5099,0.5362,0.4831,0.3364,0.504,0.4459,30.74,30.58,30.35,0.0125,-0.0028,9.7828,0.1809,0.1192,0.0977,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,110,1760000222020,0.1916,0.2117,0.1887,0.1285,0.202,0.1822,30.68,30.46,30.29,0.0194,0.0156,9.7738,0.1495,-0.1098,-0.0017,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,111,1760000222200,0.5107,0.532,0.4785,0.333,0.5012,0.4426,30.77,30.55,30.34,-0.0144,0.0216,9.8365,-0.1637,0.1575,-0.1172,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,111,1760000222220,0.1922,0.2029,0.1841,0.1266,0.1915,0.1703,30.64,30.48,30.24,-0.0186,-0.0029,9.8067,0.0925,-0.0446,0.0607,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,112,1760000222400,0.4995,0.5388,0.4751,0.3306,0.5118,0.4534,30.77,30.55,30.38,0.0297,-0.0007,9.7723,-0.273,0.0048,-0.1173,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,112,1760000222420,0.1985,0.2068,0.1898,0.1369,0.2001,0.1833,30.66,30.46,30.28,-0.0045,0.0294,9.7918,-0.0143,-0.1855,0.1396,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,113,1760000222600,0.5018,0.5361,0.474,0.3322,0.5015,0.4526,30.77,30.57,30.38,-0.0267,0.0081,9.7899,-0.2942,0.1893,-0.1506,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,113,1760000222620,0.2043,0.2102,0.1916,0.1302,0.1964,0.1807,30.68,30.49,30.26,-0.0138,0.0223,9.8018,-0.1645,-0.2467,0.1148,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,114,1760000222800,0.5104,0.529,0.4802,0.3388,0.5042,0.4446,30.79,30.56,30.34,-0.0024,0.0237,9.8425,-0.1031,0.2819,-0.014,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,114,1760000222820,0.1981,0.2096,0.1833,0.1294,0.2058,0.1793,30.69,30.48,30.27,-0.0204,-0.0012,9.7752,-0.1409,0.0028,-0.021,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,115,1760000223000,0.5095,0.536,0.4801,0.341,0.5001,0.4497,30.74,30.54,30.4,-0.0282,0.0162,9.832,0.2141,-0.0441,0.1004,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,115,1760000223020,0.2054,0.2012,0.1858,0.1396,0.204,0.1835,30.7,30.49,30.24,-0.026,0.0083,9.8075,-0.1228,0.1502,0.1819,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,116,1760000223200,0.4964,0.5297,0.4803,0.3413,0.5004,0.4451,30.78,30.57,30.39,0.0179,-0.016,9.8425,-0.2465,-0.2779,0.1498,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,116,1760000223220,0.1974,0.2034,0.187,0.1384,0.2028,0.1721,30.66,30.48,30.27,0.0277,-0.0222,9.8296,-0.1727,-0.1626,0.1214,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,117,1760000223400,0.5063,0.5317,0.4837,0.3343,0.5089,0.4498,30.78,30.57,30.35,-0.0136,0.0195,9.7724,-0.1559,-0.0744,-0.0804,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,117,1760000223420,0.1938,0.2056,0.191,0.1292,0.2049,0.1744,30.65,30.49,30.27,-0.0054,-0.0285,9.8323,0.2189,-0.159,-0.1686,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,118,1760000223600,0.5035,0.528,0.4755,0.3318,0.509,0.4446,30.79,30.56,30.36,0.0047,0.0063,9.8363,-0.075,0.0757,0.1663,95,0,csv_replay
